상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드
P00000NM,23-29,자연은 토마토 500ml 20개,25500.0,0.0,3000.0,0.0,0.0,,,
P00000NN,23-101,자연은 종합병 180ml 48병,26200.0,0.0,3000.0,0.0,0.0,,,
P00000NS,23-15,자연은 고칼슘오렌지1.5L 12개,33100.0,0.0,3000.0,0.0,0.0,,,
P00000NU,23-13,아침햇살 500ml 20개,21900.0,0.0,3000.0,0.0,0.0,,,
P00000NV,23-09,아침햇살 1.5L 12개,24500.0,0.0,3000.0,0.0,0.0,,,
P00000NW,21-91,웅진 꿀홍삼 180ml 48개,28000.0,0.0,3000.0,0.0,0.0,,,
P00000NX,23-333,웅진 광명찾은 결명자차 500ml 20개,13100.0,0.0,3000.0,0.0,0.0,,,
P00000NY,23-333-01,웅진 결명자차 1.5L 12개,15000.0,0.0,3000.0,0.0,0.0,,,
P00000NZ,26-27-03,티즐 제로 피치우롱티 500ml 20개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000OA,26-27-05,티즐 제로 피치얼그레이  500ml 20개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000OB,26-27-04,티즐 제로 자몽블랙티 500ml 20개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000OC,26-27-02,티즐 제로 유자 그린티 500ml 20개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000OD,26-27-06,티즐 제로 라임민트티 500ml 20개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000OF,23-22,웅진 옥수수수염차 500ml 20개,13100.0,0.0,3000.0,0.0,0.0,,,
P00000OG,23-05,웅진 맑게 우려낸 누룽지 500mL 20개,13100.0,0.0,3000.0,0.0,0.0,,,
P00000OH,23-05-01,웅진 맑게 우려낸 누룽지 1.5L 12펫,12800.0,0.0,3000.0,0.0,0.0,,,
P00000OI,28-24-01,오로나민C 120ml 50개,34000.0,0.0,3000.0,0.0,0.0,,,
P00000OJ,28-15,오란씨 파인애플 1.5L 12개,15600.0,0.0,3000.0,0.0,0.0,,,
P00000OK,28-09,오란씨 오렌지 1.5L 12개,15400.0,0.0,3000.0,0.0,0.0,,,
P00000OL,22-57,영진구론산 탄산오리지날 150ml 30개,18200.0,0.0,3000.0,0.0,0.0,,,
P00000OM,22-56,영진구론산 오리지날 150ml 30개,17900.0,0.0,3000.0,0.0,0.0,,,
P00000ON,01-50,에비앙 500ml 24개,22400.0,0.0,3000.0,0.0,0.0,,,
P00000OP,31-09-01,스프라이트 (업소용) 1.5L 12개,13200.0,0.0,3000.0,0.0,0.0,,,
P00000OQ,31-09-06,스프라이트 500ml 24개(업소용),15100.0,0.0,3000.0,0.0,0.0,,,
P00000OR,30-05,광동 제주삼다수 500ml 20개,8200.0,0.0,3000.0,0.0,0.0,,,
P00000OS,30-04,광동 제주삼다수2L 6개,5800.0,0.0,3000.0,0.0,0.0,,,
P00000OU,22-04-00,비락식혜 제로 1.5L 8개,23000.0,0.0,3000.0,0.0,0.0,,,
P00000OV,22-04-01,비락 식혜 1.5L 8개,22200.0,0.0,3000.0,0.0,0.0,,,
P00000OW,22-05.,비락 식혜 500ml 12개,13800.0,0.0,3000.0,0.0,0.0,,,
P00000OY,22-06,비락 생칡즙 100ml 40개,29600.0,0.0,3000.0,0.0,0.0,,,
P00000PA,30-12-01,블랙보리 520ml 20개,14600.0,0.0,3000.0,0.0,0.0,,,
P00000PB,30-12-02,진로 블랙보리 1.5L 12개,15900.0,0.0,3000.0,0.0,0.0,,,
P00000PD,27-04-03,밀키스 1.5L 12개,19500.0,0.0,3000.0,0.0,0.0,,,
P00000PE,27-04-02,밀키스 500ml 20개,19500.0,0.0,3000.0,0.0,0.0,,,
P00000PF,28-53-03,미에로화이바 기획증정용 1.2L 총 12개,15400.0,0.0,3000.0,0.0,0.0,,,
P00000PG,28-51,미에로화이바 210ml 40개,31600.0,0.0,3000.0,0.0,0.0,,,
P00000PH,28-52,미에로화이바 350ml 24개,26600.0,0.0,3000.0,0.0,0.0,,,
P00000PM,14-52-02,몽베스트 330ml 20개,3900.0,0.0,3000.0,0.0,0.0,,,
P00000PN,14-53-01,몽베스트 1L 12개,4400.0,0.0,3000.0,0.0,0.0,,,
P00000PO,29-03,일화 맥콜 500ml 20개,19000.0,0.0,3000.0,0.0,0.0,,,
P00000PP,29-02,일화 맥콜 1.5L 12개,18500.0,0.0,3000.0,0.0,0.0,,,
P00000PR,12-37-02,동원 옥수수수염차 350ml 24개,11000.0,0.0,3000.0,0.0,0.0,,,
P00000PS,12-04-01,동원 샘물 500ml 20개,2900.0,0.0,3000.0,0.0,0.0,,,
P00000KN,31-44-02,환타 포도맛 1.5L 12개,23200.0,0.0,3000.0,0.0,0.0,,,
P00000KO,31-46,환타 파인 600ml 24개,30500.0,0.0,3000.0,0.0,0.0,,,
P00000KP,31-44-01,환타 파인애플맛 1.5L 12개,22400.0,0.0,3000.0,0.0,0.0,,,
P00000KQ,31-45,환타 오렌지 페트 600ml 24개,30500.0,0.0,3000.0,0.0,0.0,,,
P00000KR,31-44,환타 오렌지 1.5L 12개,23000.0,0.0,3000.0,0.0,0.0,,,
P00000KS,32-05,해태 코코팜 포도 238ml 72개,36900.0,0.0,3000.0,0.0,0.0,,,
P00000KT,32-02,해태 갈아만든배 238ml 72개,38000.0,0.0,3000.0,0.0,0.0,,,
P00000KU,32-30,해태 갈아만든배 1.5L 12개,27700.0,0.0,3000.0,0.0,0.0,,,
P00000KV,32-13,해태 과일촌 아침에사과 1.5L 12개,28600.0,0.0,3000.0,0.0,0.0,,,
P00000KW,32,해태 과일촌 아침에사과 500ml 24개,24300.0,0.0,3000.0,0.0,0.0,,,
P00000KX,81-63,갈아만든배 500ml 24개,30800.0,0.0,3000.0,0.0,0.0,,,
P00000KY,480,풀무원 샘물 500ml 20개,2600.0,0.0,3000.0,0.0,0.0,,,
P00000KZ,28-03,포카리스웨트 500ml 20개,22400.0,0.0,3000.0,0.0,0.0,,,
P00000LB,27-11,펩시콜라(업소용) 500ml 20개,13000.0,0.0,3000.0,0.0,0.0,,,
P00000LC,27-26,펩시콜라 1.5L 12개,23700.0,0.0,3000.0,0.0,0.0,,,
P00000LD,27-26-01,펩시콜라(업소용) 1.25L 12개,13100.0,0.0,3000.0,0.0,0.0,,,
P00000LK,31-13-03,파워에이드 600ml 페트 20개,23600.0,0.0,3000.0,0.0,0.0,,,
P00000LL,31-16,파워에이드 1.5L 12개,23100.0,0.0,3000.0,0.0,0.0,,,
P00000KD,01-42,프링글스 핫 앤 스파이시 110g 12개,20500.0,0.0,3000.0,0.0,0.0,,,
P00000KF,01-40,프링글스 오리지날 110g 12개,20200.0,0.0,3000.0,0.0,0.0,,,
P00000KG,01-41,프링글스 양파 110g 12개,19900.0,0.0,3000.0,0.0,0.0,,,
P00000KJ,15-03,스팸 클래식 200g 20개,53200.0,0.0,3000.0,0.0,0.0,,,
P00000JP,25-02,매일 카페라떼 카라멜 마끼아또 220ml 10개,10900.0,0.0,3000.0,0.0,0.0,,,
P00000JQ,25-01,매일 카페라떼마일드 220ml 10개,12000.0,0.0,3000.0,0.0,0.0,,,
P00000JR,25-01-01,매일 카페라떼마일드 로어슈거 220ml 10개,12000.0,0.0,3000.0,0.0,0.0,,,
P00000JT,29-00,일화 옥수수수염차 340ml 20개,11500.0,0.0,3000.0,0.0,0.0,,,
P00000JU,23-012,웅진 하늘보리 325ml 24개,12800.0,0.0,3000.0,0.0,0.0,,,
P00000JY,34-21,동원 레몬녹차 350ml 24개,11500.0,0.0,3000.0,0.0,0.0,,,
P00000JZ,21-07,남양 17차 340ml 20개,10600.0,0.0,3000.0,0.0,0.0,,,
P00000KB,20-07-04,광동 남헛개차 340ml 20개,13600.0,0.0,3000.0,0.0,0.0,,,
P00000KC,20-01-01,광동 옥수수수염차 340ml 20개,13300.0,0.0,3000.0,0.0,0.0,,,
P00000JB,24-06-09,티오피 더블랙 200ml 36개,23600.0,0.0,3000.0,0.0,0.0,,,
P00000JE,32-01.,포도봉봉 238ml 24개,13500.0,0.0,3000.0,0.0,0.0,,,
P00000JF,32-19,코코팜 포도 238ml 24개,13300.0,0.0,3000.0,0.0,0.0,,,
P00000JG,22-01-06,비락식혜 제로 238ml 24개,12200.0,0.0,3000.0,0.0,0.0,,,
P00000JH,22-01-04,비락식혜 238ml 24개,12100.0,0.0,3000.0,0.0,0.0,,,
P00000JI,22-04-05,비락 수정과 238ml 24개,13200.0,0.0,3000.0,0.0,0.0,,,
P00000JK,32-18,해태 갈아만든배 캔 238ml 24개,13700.0,0.0,3000.0,0.0,0.0,,,
P00000HR,25-50-07,진로 토닉워터 제로 300ml 24개,16200.0,0.0,3000.0,0.0,0.0,,,
P00000HS,25-50-02,진로 토닉워터 깔라만씨 300ml 24개,16000.0,0.0,3000.0,0.0,0.0,,,
P00000HU,25-50-08,진로 토닉워터 얼그레이홍차 300ml 24개,16100.0,0.0,3000.0,0.0,0.0,,,
P00000HV,25-50-01,진로 토닉워터 300ml 24개,16100.0,0.0,3000.0,0.0,0.0,,,
P00000HX,20-13-01,매일 피크닉 청포도 200ml 24개,9200.0,0.0,3000.0,0.0,0.0,,,
P00000HY,20-13,매일 피크닉 사과맛 200ml 24개,9200.0,0.0,3000.0,0.0,0.0,,,
P00000ID,21-003-02,남양 과수원 청포도 190ml 24개,6700.0,0.0,3000.0,0.0,0.0,,,
P00000IE,21-003,남양 과수원 사과 190ml 24개,6700.0,0.0,3000.0,0.0,0.0,,,
P00000IF,21-003-01,남양 과수원 복숭아 190ml 24개,6700.0,0.0,3000.0,0.0,0.0,,,
P00000IG,21-100,남양 맛있는 두유 GT 검은콩깨 190ml 24개,9500.0,0.0,3000.0,0.0,0.0,,,
P00000IH,80-06,롯데칠성 칸타타 프리미엄 라떼 275ml 24개,24000.0,0.0,3000.0,0.0,0.0,,,
P00000II,80-08,롯데칠성 칸타타 콜드브루 블랙 275ml 24개,24000.0,0.0,3000.0,0.0,0.0,,,
P00000IJ,80-09,롯데칠성 칸타타 카라멜 마키아토 275ml 24개,27800.0,0.0,3000.0,0.0,0.0,,,
P00000IK,80-07,롯데칠성 칸타타 스위트 아메리카노 275ml 24개,24000.0,0.0,3000.0,0.0,0.0,,,
P00000IL,81-30,칸타타 파우치 아이스헤이즐넛 230ml 50개,32000.0,0.0,3000.0,0.0,0.0,,,
P00000IM,81-29,칸타타 파우치 아이스카라멜아끼아또 230ml 50개,29900.0,0.0,3000.0,0.0,0.0,,,
P00000IN,81-27,칸타타 파우치 아이스블랙 230ml 50개,32300.0,0.0,3000.0,0.0,0.0,,,
P00000IO,81-28,칸타타 파우치 아이스스위트아메리카노제로 230ml 50개,28800.0,0.0,3000.0,0.0,0.0,,,
P00000IP,24-49-01,카프리썬 오렌지망고 200ml 10개,4900.0,0.0,3000.0,0.0,0.0,,,
P00000IQ,24-49,카프리썬 오렌지 200ml 10개,4900.0,0.0,3000.0,0.0,0.0,,,
P00000IS,24-49-02,카프리썬 사파리 200ml 10개,4900.0,0.0,3000.0,0.0,0.0,,,
P00000IT,24-49-04,카프리썬 사과 200ml 10개,4900.0,0.0,3000.0,0.0,0.0,,,
P00000IU,20-90-01,광동 썬키스트 허니유자 280ml 24개,21000.0,0.0,3000.0,0.0,0.0,,,
P00000IV,20-90,광동 썬키스트 모과생강 280ml 24개,21000.0,0.0,3000.0,0.0,0.0,,,
P00000IW,24-174,티오피 스위트아메리카노 275ml 24개,23000.0,0.0,3000.0,0.0,0.0,,,
P00000IX,24-173,티오피 마스터라떼 275ml 24개,23000.0,0.0,3000.0,0.0,0.0,,,
P00000IY,24-175,티오피 더블랙 275ml 24개,23000.0,0.0,3000.0,0.0,0.0,,,
P00000IZ,24-06-08,티오피 스위트아메리카노 200ml 36개,23600.0,0.0,3000.0,0.0,0.0,,,
P00000JA,24-06-07,티오피 마스터라떼 200ml 36개,23600.0,0.0,3000.0,0.0,0.0,,,
P00000FN,32-21,코코팜화이트 240ml 30개,16600.0,0.0,3000.0,0.0,0.0,,,
P00000FO,27-01-02,핫식스 캔 250ml 30개,18100.0,0.0,3000.0,0.0,0.0,,,
P00000FP,28-01,포카리스웨트 캔 245ml 30개,19700.0,0.0,3000.0,0.0,0.0,,,
P00000FQ,27-15-03,펩시콜라(업소용) 245ml 30개,12400.0,0.0,3000.0,0.0,0.0,,,
P00000FR,27-15,펩시콜라 250ml 30개,20800.0,0.0,3000.0,0.0,0.0,,,
P00000FS,31-13,코카콜라 파워에이드 240ml 30개,12900.0,0.0,3000.0,0.0,0.0,,,
P00000FT,32-19-01,코코팜피치핑크 240ml 30개,16200.0,0.0,3000.0,0.0,0.0,,,
P00000FV,31-01-08,코카콜라 제로 (업소용) 245ml 30개,16600.0,0.0,3000.0,0.0,0.0,,,
P00000FW,31-50,토레타 240ml 30개,13400.0,0.0,3000.0,0.0,0.0,,,
P00000FX,31-01-05,코카콜라 250ml 30개,25600.0,0.0,3000.0,0.0,0.0,,,
P00000FY,31-01-04,코카콜라 (업소용) 245ml 30개,16400.0,0.0,3000.0,0.0,0.0,,,
P00000FZ,31-11,캐나다드라이 토닉워터 250ml 30개,15600.0,0.0,3000.0,0.0,0.0,,,
P00000GA,31-55,캐나다드라이 클럽소다 250ml 30개,15500.0,0.0,3000.0,0.0,0.0,,,
P00000GB,31-29,캐나다드라이 진저엘 250ml 30개,15500.0,0.0,3000.0,0.0,0.0,,,
P00000GC,27-01-01,롯데칠성 사이다 캔 250ml 30개,21900.0,0.0,3000.0,0.0,0.0,,,
P00000GD,27-01-05,칠성 사이다 제로 250ml 30캔,22200.0,0.0,3000.0,0.0,0.0,,,
P00000GE,27-08-01,칠성사이다 (업소용) 245ml 30개,17700.0,0.0,3000.0,0.0,0.0,,,
P00000GF,29-05,일화 초정 탄산수 250ml 30개,12200.0,0.0,3000.0,0.0,0.0,,,
P00000GG,29-22,일화 천연사이다 250ml 30개,14300.0,0.0,3000.0,0.0,0.0,,,
P00000GH,25-50-04,진로 토닉워터 캔 250ml 30개,15800.0,0.0,3000.0,0.0,0.0,,,
P00000GI,31-40,조지아 카페라떼 240ml 30개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000GJ,31-10,조지아 오리지날 240ml 30개,15200.0,0.0,3000.0,0.0,0.0,,,
P00000GK,31-40-10,조지아 맥스 240ml 30개,15700.0,0.0,3000.0,0.0,0.0,,,
P00000GL,27-02,이프로 부족할때 240ml 30개,15100.0,0.0,3000.0,0.0,0.0,,,
P00000GM,28-20,오란씨 파인애플맛 250ml 30개,12500.0,0.0,3000.0,0.0,0.0,,,
P00000GN,28-20-01,오란씨 오렌지맛 250ml 30개,12200.0,0.0,3000.0,0.0,0.0,,,
P00000GO,27-03,실론티 240ml 30개,14300.0,0.0,3000.0,0.0,0.0,,,
P00000GP,31-17-01,스프라이트 250ml 30개,17300.0,0.0,3000.0,0.0,0.0,,,
P00000GQ,27-05,솔의눈 240ml 30개,17900.0,0.0,3000.0,0.0,0.0,,,
P00000GR,27-04,밀키스 250ml 30개,17500.0,0.0,3000.0,0.0,0.0,,,
P00000GS,28-52-02,미에로 스파클링제로 250ml 30개,13400.0,0.0,3000.0,0.0,0.0,,,
P00000GT,29-01,맥콜 250ml 30개,15000.0,0.0,3000.0,0.0,0.0,,,
P00000GX,24-34,동서 레드불 250ml 24개,33300.0,0.0,3000.0,0.0,0.0,,,
P00000GY,27-39,델몬트 망고 캔 로어슈거 240ml 30개,20300.0,0.0,3000.0,0.0,0.0,,,
P00000GZ,28-17,데자와 250ml 30개,20000.0,0.0,3000.0,0.0,0.0,,,
P00000HA,28-12,데미소다 애플 250ml 30개,15500.0,0.0,3000.0,0.0,0.0,,,
P00000HB,28-22,데미소다 복숭아맛 250ml 30개,16100.0,0.0,3000.0,0.0,0.0,,,
P00000HC,28-18,데미소다 레몬 250ml 30개,15700.0,0.0,3000.0,0.0,0.0,,,
P00000HD,28-24-06,나랑드사이다 제로 파인애플  245ml 30개,12100.0,0.0,3000.0,0.0,0.0,,,
P00000HE,28-24-05,나랑드사이다 제로 그린애플  245ml 30개,12100.0,0.0,3000.0,0.0,0.0,,,
P00000HF,27-06,게토레이 240ml 30개,12900.0,0.0,3000.0,0.0,0.0,,,
P00000CW,27-15-02,롯데 펩시콜라 190ml 30개,12300.0,0.0,3000.0,0.0,0.0,,,
P00000CX,21-17-03,트레비 190ml 캔 30개,9800.0,0.0,3000.0,0.0,0.0,,,
P00000CY,31-01-011,코카콜라 제로 업소용 190ml 30개,15600.0,0.0,3000.0,0.0,0.0,,,
P00000CZ,31-01-01,코카콜라 190ml 30개,15800.0,0.0,3000.0,0.0,0.0,,,
P00000DA,27-44,롯데 칸타타 프리미엄라떼 175ml 30개,21200.0,0.0,3000.0,0.0,0.0,,,
P00000DB,27-44-01,칸타타 스위트아메리카노 175ml 30개,21000.0,0.0,3000.0,0.0,0.0,,,
P00000DC,27-01,롯데칠성 사이다 190ml 30개,12500.0,0.0,3000.0,0.0,0.0,,,
P00000DD,29-05-01,일화 초정 탄산수 190ml 30개,9500.0,0.0,3000.0,0.0,0.0,,,
P00000DE,29-10-01,일화 천연사이다 190ml 30개,8400.0,0.0,3000.0,0.0,0.0,,,
P00000DF,35-05,참맑은 홍차 175ml 30개,7700.0,0.0,3000.0,0.0,0.0,,,
P00000DG,35-06,참맑은 헛개차 캔 175ml 30개,7300.0,0.0,3000.0,0.0,0.0,,,
P00000DH,35-01,참맑은 옥수수수염차175ml 30개,7300.0,0.0,3000.0,0.0,0.0,,,
P00000DI,52-55.,참맑은 알로에 175ml 30개,8500.0,0.0,3000.0,0.0,0.0,,,
P00000DJ,35-27,참맑은 복숭아 캔 175ml 30개,8500.0,0.0,3000.0,0.0,0.0,,,
P00000DK,35-14,참맑은 복분자 175ml 30개,8600.0,0.0,3000.0,0.0,0.0,,,
P00000DL,35-02,참맑은 녹차 175ml 30개,7000.0,0.0,3000.0,0.0,0.0,,,
P00000DO,35-08,참맑은 벌꿀 캔175ml 30개,8900.0,0.0,3000.0,0.0,0.0,,,
P00000DP,35-10,참맑은 망고 캔 175ml 30개,8300.0,0.0,3000.0,0.0,0.0,,,
P00000DU,35-18-05,참맑은 토마토 175ml 30개,8500.0,0.0,3000.0,0.0,0.0,,,
P00000DV,35-16,참맑은 참대추 175ml 30개,8400.0,0.0,3000.0,0.0,0.0,,,
P00000DW,35-16-01,참맑은 제주감귤 캔 175ml 30개,8300.0,0.0,3000.0,0.0,0.0,,,
P00000DX,35-18-06,참맑은 유자 175ml 30개,9200.0,0.0,3000.0,0.0,0.0,,,
P00000DY,35-07,참맑은 식혜 175ml 90개,8300.0,0.0,3000.0,0.0,0.0,,,
P00000DZ,35-18-07,참맑은 사과 175ml 30개,8700.0,0.0,3000.0,0.0,0.0,,,
P00000EA,35-27-02,참맑은 비타엔 175ml 30개,8500.0,0.0,3000.0,0.0,0.0,,,
P00000EB,35-18-10,참맑은 비스카페라떼 175ml 30개,9200.0,0.0,3000.0,0.0,0.0,,,
P00000EC,35-18-08,참맑은 배 175ml 30개,9200.0,0.0,3000.0,0.0,0.0,,,
P00000ED,35-18-09,참맑은 머스캣 175ml 30개,8500.0,0.0,3000.0,0.0,0.0,,,
P00000EE,35-27-01,참맑은 매실 캔 175ml 30개,8300.0,0.0,3000.0,0.0,0.0,,,
P00000EG,27-64,조지아 오리지날 캔커피 175ml 30개,10100.0,0.0,3000.0,0.0,0.0,,,
P00000EI,23-19,웅진 초록매실180ml 30개,9500.0,0.0,3000.0,0.0,0.0,,,
P00000EJ,23-48.,웅진 자연은 망고 캔 180ml 30개,9900.0,0.0,3000.0,0.0,0.0,,,
P00000EN,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 30개,9100.0,0.0,3000.0,0.0,0.0,,,
P00000EO,23-18-01,웅진 하늘보리180ml 30개,9200.0,0.0,3000.0,0.0,0.0,,,
P00000EP,81-12-02,웅진 자연은 샤인머스켓 캔 180ml 30개,9100.0,0.0,3000.0,0.0,0.0,,,
P00000ER,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔,9400.0,0.0,3000.0,0.0,0.0,,,
P00000ET,27-03-01,롯데칠성 실론티(업소용) 175ml 30개,10200.0,0.0,3000.0,0.0,0.0,,,
P00000EU,31-17-02,스프라이트 190ml 30개,14600.0,0.0,3000.0,0.0,0.0,,,
P00000EV,24-704-04,스타벅스 더블샷 에스프레소&크림 200ml 36개,42500.0,0.0,3000.0,0.0,0.0,,,
P00000EY,22-08,팔도 비락밥알없는식혜 175ml 30개,8600.0,0.0,3000.0,0.0,0.0,,,
P00000EZ,30-12-03,블랙보리 라이트 175ml 30개,7800.0,0.0,3000.0,0.0,0.0,,,
P00000FA,29-19,일화 맥콜 (업소용) 캔 190ml 30개,10200.0,0.0,3000.0,0.0,0.0,,,
P00000FB,27-07-02,레쓰비 업소용 캔커피 175ml 30개,9600.0,0.0,3000.0,0.0,0.0,,,
P00000FC,27-07,롯데칠성 레쓰비 175ml 30개,10400.0,0.0,3000.0,0.0,0.0,,,
P00000FG,24-02,동서 제티초코 175ml 30개,13400.0,0.0,3000.0,0.0,0.0,,,
P00000FJ,20-15,광동 헛개차 캔 175ml 30개 (업소용),7600.0,0.0,3000.0,0.0,0.0,,,
P00000FK,20-18,광동 옥수수수염차 캔 180ml 30개,10400.0,0.0,3000.0,0.0,0.0,,,
P00000CK,31-18,미닛메이드 오렌지 350ml 24개,28300.0,0.0,3000.0,0.0,0.0,,,
P00000CN,25-11,진로 하이트제로 355ml 24개,17200.0,0.0,3000.0,0.0,0.0,,,
P00000CS,32-16-04,썬키스트자몽소다뚱캔355,15100.0,0.0,3000.0,0.0,0.0,,,
P00000CT,32-01-03,해태 복숭아봉봉 340ml 24개,15300.0,0.0,3000.0,0.0,0.0,,,
P00000BC,31-47-14,환타 포도 캔 355ml 24개,15300.0,0.0,3000.0,0.0,0.0,,,
P00000BD,31-47-01,환타 파인 355ml 24개,14800.0,0.0,3000.0,0.0,0.0,,,
P00000BE,31-47,환타 오렌지 캔 355ml 24개,14800.0,0.0,3000.0,0.0,0.0,,,
P00000BF,32-01-02,해태 포도봉봉 340ml 24개,14600.0,0.0,3000.0,0.0,0.0,,,
P00000BG,32-19-04,해태 코코팜 화이트요구르트 캔 340ml 24개,14600.0,0.0,3000.0,0.0,0.0,,,
P00000BH,32-19-02,해태 코코팜 피치핑크 캔 340ml 24개,14300.0,0.0,3000.0,0.0,0.0,,,
P00000BI,32-19-03,해태 코코팜 포도 340ml 캔 24개,14600.0,0.0,3000.0,0.0,0.0,,,
P00000BJ,32-30-02,해태 갈아만든배 사이다 355ml 24개,13900.0,0.0,3000.0,0.0,0.0,,,
P00000BK,32-18-01,해태 갈아만든배 340ml 24개,15600.0,0.0,3000.0,0.0,0.0,,,
P00000BL,31-13-01,파워에이드 340ml 24개,15100.0,0.0,3000.0,0.0,0.0,,,
P00000BM,31-50-03,토레타 355ml 24개,14700.0,0.0,3000.0,0.0,0.0,,,
P00000BN,32-19-06,코코팜 망고 코코넛 340ml 24개,14600.0,0.0,3000.0,0.0,0.0,,,
P00000BO,31-24,코카콜라 닥터페퍼 350ml 24개,15000.0,0.0,3000.0,0.0,0.0,,,
P00000BP,27-15-10,칠성사이다 제로 355ml 24개,15800.0,0.0,3000.0,0.0,0.0,,,
P00000BQ,29-30.,일화 한라봉에이드 350ml 캔 24개,11100.0,0.0,3000.0,0.0,0.0,,,
P00000BR,29-05-02,일화 초정 탄산수 355ml 24캔,11900.0,0.0,3000.0,0.0,0.0,,,
P00000BS,29-04-02,일화 천연사이다 350ml 24개,12400.0,0.0,3000.0,0.0,0.0,,,
P00000BT,29-01-03,일화 맥콜 350ml 24개,12000.0,0.0,3000.0,0.0,0.0,,,
P00000BW,32-16-08,미닛자몽에이드 탄산 355ml 24개,14300.0,0.0,3000.0,0.0,0.0,,,
P00000BY,27-91-03,립톤 제로 복숭아맛 355ml 24개,12600.0,0.0,3000.0,0.0,0.0,,,
P00000BZ,27-014,롯데칠성 핫식스 355ml 24개,20100.0,0.0,3000.0,0.0,0.0,,,
P00000CA,27-16,롯데칠성 사이다355ml(업소용) 24개,15800.0,0.0,3000.0,0.0,0.0,,,
P00000CB,27-04-01,롯데칠성 밀키스 캔 340ml 24개,13500.0,0.0,3000.0,0.0,0.0,,,
P00000CC,27-330,롯데칠성 마운틴듀 355ml 24개,13500.0,0.0,3000.0,0.0,0.0,,,
P00000CD,81-25,롯데 수미네잔치집 식혜 340ml 24개,12100.0,0.0,3000.0,0.0,0.0,,,
P00000CE,12-18-11,동원 쿨피스복숭아 350ml 24개,12500.0,0.0,3000.0,0.0,0.0,,,
P00000CF,12-34,동원 쿨피스 파인애플 350ml 24개,12800.0,0.0,3000.0,0.0,0.0,,,
P00000CG,28-04,동아제약 포카리스웨트 340ml 24개,16200.0,0.0,3000.0,0.0,0.0,,,
P00000CH,24-05,농심 웰치스 포도 355ml 24개,16200.0,0.0,3000.0,0.0,0.0,,,
P000000M,27-37,펩시콜라 제로 (업소용) 355ml 24개,14900.0,0.0,3000.0,0.0,0.0,,,
P000000N,27-36,펩시콜라 (업소용) 355ml 24개,14100.0,0.0,3000.0,0.0,0.0,,,
P000000O,31-22-02,코라콜라 제로 (업소용) 355ml 24개,17900.0,0.0,3000.0,0.0,0.0,,,
P000000P,31-03-05,코카콜라 (업소용) 355ml 24개,17900.0,0.0,3000.0,0.0,0.0,,,
P000000Q,31-03,코카콜라 355ml 24개,19900.0,0.0,3000.0,0.0,0.0,,,
P000000R,31-17-03,스프라이트 제로 355ml 24개,15200.0,0.0,3000.0,0.0,0.0,,,
P000000S,31-17,스프라이트 (업소용) 355ml 24개,15000.0,0.0,3000.0,0.0,0.0,,,
P000000T,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 24개,32700.0,0.0,3000.0,0.0,0.0,,,
P000000U,31-03-08,몬스터에너지 제로슈가 355ml 24개,32600.0,0.0,3000.0,0.0,0.0,,,
P000000V,31-03-11,몬스터에너지 오지스타일 레모네이드 355ml 24개,32700.0,0.0,3000.0,0.0,0.0,,,
P000000W,31-03-07,몬스터 에너지 망고로코 355ml 24개,32700.0,0.0,3000.0,0.0,0.0,,,
P000000X,31-03-03,몬스터에너지 울트라시트라 355ml 24개,30700.0,0.0,3000.0,0.0,0.0,,,
P000000Y,31-03-01,몬스터 에너지 드링크 울트라 355ml 24개,34200.0,0.0,3000.0,0.0,0.0,,,
P000000Z,31-03-02,몬스터 에너지 드링크 오리지날 그린 355ml 24개,32700.0,0.0,3000.0,0.0,0.0,,,
P00000BA,31-03-10,몬스터에너지 355ml 피치킨 24캔,32700.0,0.0,3000.0,0.0,0.0,,,
